recording_id,user_id,segment_id,watched_from,watched_to
2146,20,1476,2020-07-14 08:07:03,2020-07-14 08:07:25
2146,20,1477,2020-07-14 08:01:41,2020-07-14 08:06:55
2146,20,1478,2020-07-14 08:07:34,2020-07-14 08:09:45
525,20,1479,2020-10-08 18:09:07,2020-10-08 18:47:20
525,20,1480,2020-10-08 18:35:05,2020-10-08 19:59:30
525,20,1481,2020-10-08 18:16:01,2020-10-08 19:10:30
511,20,1482,2020-08-13 18:03:18,2020-08-13 18:39:04
511,20,1483,2020-08-13 18:27:41,2020-08-13 18:57:46
511,20,1484,2020-08-13 19:21:47,2020-08-13 19:30:16
508,20,1485,2020-08-06 18:09:14,2020-08-06 18:49:27
522,20,1486,2020-10-01 19:46:59,2020-10-01 19:59:51
522,20,1487,2020-10-01 19:07:57,2020-10-01 19:17:11
527,20,1488,2020-10-22 18:46:47,2020-10-22 18:56:39
527,20,1489,2020-10-22 18:52:16,2020-10-22 18:59:11
527,20,1490,2020-10-22 18:09:44,2020-10-22 18:45:23
504,20,1491,2020-07-30 19:10:05,2020-07-30 19:44:50
504,20,1492,2020-07-30 18:20:45,2020-07-30 18:27:25
514,20,1493,2020-08-20 19:20:25,2020-08-20 19:24:51
514,20,1494,2020-08-20 19:00:52,2020-08-20 19:56:01
514,20,1495,2020-08-20 18:20:25,2020-08-20 18:52:17
544,20,1496,2020-12-10 19:53:57,2020-12-10 19:54:32
544,20,1497,2020-12-10 19:56:20,2020-12-10 19:58:00
544,20,1498,2020-12-10 19:55:13,2020-12-10 19:59:57
538,20,1499,2020-11-26 19:28:18,2020-11-26 19:49:57
523,20,1500,2020-10-08 18:01:41,2020-10-08 18:07:40
523,20,1501,2020-10-08 18:06:05,2020-10-08 18:07:28
523,20,1502,2020-10-08 18:07:48,2020-10-08 18:07:54
501,20,1503,2020-07-23 18:15:31,2020-07-23 18:18:48
501,20,1504,2020-07-23 18:10:28,2020-07-23 18:17:14
501,20,1505,2020-07-23 18:15:13,2020-07-23 18:15:20
537,20,1506,2020-11-26 19:03:17,2020-11-26 19:07:12
537,20,1507,2020-11-26 19:04:14,2020-11-26 19:08:11
542,20,1508,2020-12-03 19:58:33,2020-12-03 19:59:00
532,20,1509,2020-11-12 19:46:13,2020-11-12 19:46:25
529,20,1510,2020-10-29 18:02:44,2020-10-29 18:02:58
529,20,1511,2020-10-29 18:02:57,2020-10-29 18:02:58
529,20,1512,2020-10-29 18:02:49,2020-10-29 18:02:51
521,20,1513,2020-09-24 18:21:29,2020-09-24 18:50:57
521,20,1514,2020-09-24 18:28:32,2020-09-24 18:31:21
520,20,1515,2020-09-17 19:29:42,2020-09-17 19:37:05
503,20,1516,2020-07-23 19:21:41,2020-07-23 19:29:49
503,20,1517,2020-07-23 19:19:04,2020-07-23 19:51:05
503,20,1518,2020-07-23 19:03:35,2020-07-23 19:50:26
533,20,1519,2020-11-19 18:01:20,2020-11-19 19:43:30
533,20,1520,2020-11-19 18:24:41,2020-11-19 19:24:04
506,20,1521,2020-07-30 19:57:38,2020-07-30 19:58:34
506,20,1522,2020-07-30 19:58:16,2020-07-30 19:58:23
515,20,1523,2020-08-27 18:20:54,2020-08-27 19:07:17
549,20,1524,2020-12-24 18:05:31,2020-12-24 18:05:59
549,20,1525,2020-12-24 18:12:53,2020-12-24 18:12:58
550,20,1526,2020-12-24 19:33:04,2020-12-24 19:48:20
528,20,1527,2020-10-22 19:01:43,2020-10-22 19:58:18
547,20,1528,2020-12-17 19:18:28,2020-12-17 19:18:57
547,20,1529,2020-12-17 19:17:48,2020-12-17 19:19:26
530,20,1530,2020-10-29 19:22:53,2020-10-29 19:41:47
530,20,1531,2020-10-29 19:50:26,2020-10-29 19:52:37
530,20,1532,2020-10-29 19:50:28,2020-10-29 19:55:22
518,20,1533,2020-09-03 19:38:23,2020-09-03 19:43:54
539,20,1534,2020-12-03 18:22:55,2020-12-03 18:40:59
541,20,1535,2020-12-03 19:52:07,2020-12-03 19:52:21
541,20,1536,2020-12-03 19:53:23,2020-12-03 19:53:35
541,20,1537,2020-12-03 19:53:57,2020-12-03 19:54:49
512,20,1538,2020-08-13 19:43:00,2020-08-13 19:49:40
512,20,1539,2020-08-13 19:40:00,2020-08-13 19:51:16
512,20,1540,2020-08-13 19:41:03,2020-08-13 19:42:34
526,20,1541,2020-10-15 18:24:31,2020-10-15 19:05:08
526,20,1542,2020-10-15 19:20:59,2020-10-15 19:44:39
526,20,1543,2020-10-15 19:10:42,2020-10-15 19:35:34
516,20,1544,2020-09-03 18:35:54,2020-09-03 19:00:43
516,20,1545,2020-09-03 18:15:27,2020-09-03 18:42:43
516,20,1546,2020-09-03 18:18:20,2020-09-03 18:42:02
534,20,1547,2020-11-19 19:51:01,2020-11-19 19:55:03
524,20,1548,2020-10-08 18:08:01,2020-10-08 18:08:43
524,20,1549,2020-10-08 18:08:24,2020-10-08 18:08:32
524,20,1550,2020-10-08 18:08:33,2020-10-08 18:08:55
505,20,1551,2020-07-30 19:54:02,2020-07-30 19:55:29
505,20,1552,2020-07-30 19:47:26,2020-07-30 19:52:58
510,20,1553,2020-08-06 19:58:05,2020-08-06 19:59:28
519,20,1554,2020-09-10 18:34:33,2020-09-10 19:23:15
519,20,1555,2020-09-10 19:51:33,2020-09-10 19:58:31
519,20,1556,2020-09-10 19:53:02,2020-09-10 19:54:22
3260,20,1557,2020-06-11 14:27:31,2020-06-11 14:28:13
3255,20,1558,2020-06-04 13:05:25,2020-06-04 13:38:46
3255,20,1559,2020-06-04 13:50:48,2020-06-04 13:57:06
3255,20,1560,2020-06-04 13:51:26,2020-06-04 13:52:11
3208,20,1561,2020-01-23 13:51:13,2020-01-23 13:55:41
3208,20,1562,2020-01-23 13:52:45,2020-01-23 13:55:07
3205,20,1563,2020-01-09 14:29:17,2020-01-09 14:29:41
3205,20,1564,2020-01-09 14:29:18,2020-01-09 14:29:35
3205,20,1565,2020-01-09 14:29:53,2020-01-09 14:29:57
3253,20,1566,2020-05-28 14:05:02,2020-05-28 14:05:48
3253,20,1567,2020-05-28 14:05:23,2020-05-28 14:05:30
3234,20,1568,2020-04-02 14:17:48,2020-04-02 14:19:14
3234,20,1569,2020-04-02 14:10:35,2020-04-02 14:17:10
3234,20,1570,2020-04-02 14:18:15,2020-04-02 14:21:22
3259,20,1571,2020-06-11 14:26:41,2020-06-11 14:26:45
3259,20,1572,2020-06-11 14:26:30,2020-06-11 14:26:30
3218,20,1573,2020-02-20 13:41:35,2020-02-20 13:42:44
3218,20,1574,2020-02-20 13:42:58,2020-02-20 13:47:32
3261,20,1575,2020-06-11 14:29:10,2020-06-11 14:29:29
3261,20,1576,2020-06-11 14:29:44,2020-06-11 14:29:45
3210,20,1577,2020-01-30 13:05:31,2020-01-30 13:33:22
3210,20,1578,2020-01-30 13:34:12,2020-01-30 13:37:02
3215,20,1579,2020-02-13 13:25:17,2020-02-13 13:38:05
3235,20,1580,2020-04-02 14:26:36,2020-04-02 14:27:42
3235,20,1581,2020-04-02 14:28:09,2020-04-02 14:29:28
3232,20,1582,2020-03-26 14:28:40,2020-03-26 14:29:46
3232,20,1583,2020-03-26 14:30:00,2020-03-26 14:30:00
3211,20,1584,2020-01-30 13:51:36,2020-01-30 13:53:01
3211,20,1585,2020-01-30 14:00:44,2020-01-30 14:01:41
3222,20,1586,2020-03-05 13:48:52,2020-03-05 13:51:33
3222,20,1587,2020-03-05 14:04:42,2020-03-05 14:04:48
3222,20,1588,2020-03-05 13:04:01,2020-03-05 14:00:59
3245,20,1589,2020-04-30 14:23:36,2020-04-30 14:26:44
3256,20,1590,2020-06-04 14:05:30,2020-06-04 14:05:44
3256,20,1591,2020-06-04 14:03:44,2020-06-04 14:05:01
3240,20,1592,2020-04-16 14:22:35,2020-04-16 14:26:18
3250,20,1593,2020-05-21 14:07:51,2020-05-21 14:16:46
3250,20,1594,2020-05-21 13:46:04,2020-05-21 14:08:47
3250,20,1595,2020-05-21 13:55:13,2020-05-21 14:16:29
3247,20,1596,2020-05-14 13:04:59,2020-05-14 13:20:49
3237,20,1597,2020-04-09 14:26:06,2020-04-09 14:29:14
3238,20,1598,2020-04-16 13:21:10,2020-04-16 13:21:32
3206,20,1599,2020-01-16 13:50:25,2020-01-16 14:12:10
3206,20,1600,2020-01-16 13:33:32,2020-01-16 14:19:35
3224,20,1601,2020-03-12 13:00:23,2020-03-12 13:00:45
3224,20,1602,2020-03-12 13:00:00,2020-03-12 13:01:03
3262,20,1603,2020-06-18 13:05:18,2020-06-18 14:08:36
3220,20,1604,2020-02-27 13:26:30,2020-02-27 13:58:27
3220,20,1605,2020-02-27 14:25:37,2020-02-27 14:27:16
3220,20,1606,2020-02-27 13:53:12,2020-02-27 13:56:50
3252,20,1607,2020-05-28 14:04:12,2020-05-28 14:04:15
3207,20,1608,2020-01-23 13:23:32,2020-01-23 13:38:18
3254,20,1609,2020-05-28 14:19:28,2020-05-28 14:26:31
3254,20,1610,2020-05-28 14:25:05,2020-05-28 14:25:20
3223,20,1611,2020-03-05 14:15:42,2020-03-05 14:27:10
3223,20,1612,2020-03-05 14:22:36,2020-03-05 14:23:36
3223,20,1613,2020-03-05 14:25:33,2020-03-05 14:28:16
3227,20,1614,2020-03-19 13:13:03,2020-03-19 13:43:05
3227,20,1615,2020-03-19 13:17:12,2020-03-19 13:26:40
3257,20,1616,2020-06-04 14:18:36,2020-06-04 14:27:13
3257,20,1617,2020-06-04 14:26:40,2020-06-04 14:28:48
3221,20,1618,2020-02-27 14:29:10,2020-02-27 14:29:19
3221,20,1619,2020-02-27 14:28:00,2020-02-27 14:29:08
3221,20,1620,2020-02-27 14:29:36,2020-02-27 14:29:38
3251,20,1621,2020-05-21 14:24:38,2020-05-21 14:26:35
3251,20,1622,2020-05-21 14:25:32,2020-05-21 14:28:25
3233,20,1623,2020-04-02 14:08:38,2020-04-02 14:09:43
3212,20,1624,2020-01-30 14:14:42,2020-01-30 14:22:09
3212,20,1625,2020-01-30 14:11:36,2020-01-30 14:23:11
3241,20,1626,2020-04-23 13:06:53,2020-04-23 13:10:34
3241,20,1627,2020-04-23 13:02:15,2020-04-23 13:10:37
3241,20,1628,2020-04-23 13:09:41,2020-04-23 13:09:45
3243,20,1629,2020-04-23 14:18:14,2020-04-23 14:18:53
3243,20,1630,2020-04-23 14:13:17,2020-04-23 14:23:27
3243,20,1631,2020-04-23 14:18:15,2020-04-23 14:24:57
3258,20,1632,2020-06-11 13:50:23,2020-06-11 14:21:29
3214,20,1633,2020-02-06 14:23:34,2020-02-06 14:26:27
3214,20,1634,2020-02-06 14:28:16,2020-02-06 14:29:14
3214,20,1635,2020-02-06 14:11:54,2020-02-06 14:29:03
3209,20,1636,2020-01-23 14:00:21,2020-01-23 14:00:21
3209,20,1637,2020-01-23 14:25:26,2020-01-23 14:27:52
3209,20,1638,2020-01-23 14:12:16,2020-01-23 14:16:04
3203,20,1639,2020-01-09 13:29:04,2020-01-09 13:56:39
3203,20,1640,2020-01-09 13:37:51,2020-01-09 14:07:44
3203,20,1641,2020-01-09 14:09:36,2020-01-09 14:18:03
3228,20,1642,2020-03-19 14:13:06,2020-03-19 14:13:18
3219,20,1643,2020-02-20 14:21:48,2020-02-20 14:26:05
3264,20,1644,2020-06-25 13:42:54,2020-06-25 13:42:56
3265,20,1645,2020-06-25 14:06:03,2020-06-25 14:11:06
3265,20,1646,2020-06-25 14:18:28,2020-06-25 14:19:55
3225,20,1647,2020-03-12 13:08:51,2020-03-12 13:20:17
3213,20,1648,2020-02-06 13:56:12,2020-02-06 14:07:40
3217,20,1649,2020-02-20 13:00:10,2020-02-20 13:01:22
3217,20,1650,2020-02-20 13:02:45,2020-02-20 13:02:56
3217,20,1651,2020-02-20 13:00:14,2020-02-20 13:01:28
3248,20,1652,2020-05-14 14:02:52,2020-05-14 14:09:33
3249,20,1653,2020-05-21 13:39:11,2020-05-21 13:41:12
3249,20,1654,2020-05-21 13:05:53,2020-05-21 13:39:56
3249,20,1655,2020-05-21 13:35:52,2020-05-21 13:39:46
3263,20,1656,2020-06-25 13:25:10,2020-06-25 13:38:30
3263,20,1657,2020-06-25 13:11:33,2020-06-25 13:11:54
3244,20,1658,2020-04-30 13:51:46,2020-04-30 13:57:50
3244,20,1659,2020-04-30 13:25:09,2020-04-30 13:41:14
3244,20,1660,2020-04-30 13:02:49,2020-04-30 13:11:46
3216,20,1661,2020-02-13 14:28:34,2020-02-13 14:29:53
3216,20,1662,2020-02-13 13:54:36,2020-02-13 14:06:11
3231,20,1663,2020-03-26 13:44:01,2020-03-26 14:24:28
3231,20,1664,2020-03-26 14:21:15,2020-03-26 14:23:54
3204,20,1665,2020-01-09 14:27:07,2020-01-09 14:27:56
3204,20,1666,2020-01-09 14:28:15,2020-01-09 14:28:31
3236,20,1667,2020-04-09 13:33:18,2020-04-09 14:09:16
3236,20,1668,2020-04-09 14:07:30,2020-04-09 14:23:59
3236,20,1669,2020-04-09 14:14:33,2020-04-09 14:25:23
3246,20,1670,2020-05-07 13:13:21,2020-05-07 14:29:40
3246,20,1671,2020-05-07 13:07:22,2020-05-07 13:12:19
3229,20,1672,2020-03-19 14:14:15,2020-03-19 14:25:32
3229,20,1673,2020-03-19 14:23:56,2020-03-19 14:28:14
3239,20,1674,2020-04-16 13:55:39,2020-04-16 14:02:51
3239,20,1675,2020-04-16 13:55:39,2020-04-16 14:07:13
3239,20,1676,2020-04-16 13:42:50,2020-04-16 14:03:42
3242,20,1677,2020-04-23 13:48:06,2020-04-23 13:51:59
3226,20,1678,2020-03-12 14:14:04,2020-03-12 14:14:43
3460,20,1679,2020-08-21 13:20:56,2020-08-21 13:51:16
3460,20,1680,2020-08-21 13:37:39,2020-08-21 13:50:51
3472,20,1681,2020-09-18 14:20:24,2020-09-18 14:20:39
3472,20,1682,2020-09-18 14:12:06,2020-09-18 14:12:20
3465,20,1683,2020-08-28 14:28:29,2020-08-28 14:28:40
3455,20,1684,2020-07-31 13:34:28,2020-07-31 14:20:56
3455,20,1685,2020-07-31 13:12:04,2020-07-31 13:31:39
3456,20,1686,2020-07-31 14:29:33,2020-07-31 14:29:34
3456,20,1687,2020-07-31 14:28:26,2020-07-31 14:30:00
3456,20,1688,2020-07-31 14:27:05,2020-07-31 14:27:06
3454,20,1689,2020-07-31 13:01:47,2020-07-31 13:01:59
3454,20,1690,2020-07-31 13:06:02,2020-07-31 13:06:19
3454,20,1691,2020-07-31 13:01:15,2020-07-31 13:07:57
3467,20,1692,2020-09-04 14:21:15,2020-09-04 14:24:14
3467,20,1693,2020-09-04 14:00:08,2020-09-04 14:06:37
3453,20,1694,2020-07-24 14:25:49,2020-07-24 14:29:54
3453,20,1695,2020-07-24 13:58:55,2020-07-24 14:11:31
3466,20,1696,2020-08-28 14:29:50,2020-08-28 14:29:54
3457,20,1697,2020-08-07 13:17:16,2020-08-07 13:38:41
420,20,1698,2020-05-20 13:42:50,2020-05-20 13:56:32
420,20,1699,2020-05-20 13:22:58,2020-05-20 13:51:39
420,20,1700,2020-05-20 13:11:23,2020-05-20 13:28:22
426,20,1701,2020-06-03 13:14:10,2020-06-03 14:29:35
426,20,1702,2020-06-03 13:56:39,2020-06-03 14:34:07
406,20,1703,2020-04-15 13:20:05,2020-04-15 13:20:53
406,20,1704,2020-04-15 13:06:48,2020-04-15 13:13:35
406,20,1705,2020-04-15 13:07:55,2020-04-15 13:21:45
421,20,1706,2020-05-20 14:17:46,2020-05-20 14:24:17
425,20,1707,2020-05-27 14:59:08,2020-05-27 14:59:22
400,20,1708,2020-03-25 14:09:18,2020-03-25 14:33:39
400,20,1709,2020-03-25 13:38:24,2020-03-25 14:00:52
400,20,1710,2020-03-25 13:09:40,2020-03-25 13:28:21
389,20,1711,2020-02-12 14:57:48,2020-02-12 14:59:12
389,20,1712,2020-02-12 14:56:01,2020-02-12 14:58:54
389,20,1713,2020-02-12 14:55:34,2020-02-12 14:55:58
423,20,1714,2020-05-27 14:52:44,2020-05-27 14:52:44
423,20,1715,2020-05-27 13:53:51,2020-05-27 14:11:05
430,20,1716,2020-06-10 14:56:25,2020-06-10 14:57:19
430,20,1717,2020-06-10 14:56:13,2020-06-10 14:59:18
394,20,1718,2020-03-04 13:54:30,2020-03-04 13:56:59
394,20,1719,2020-03-04 13:19:22,2020-03-04 13:38:34
394,20,1720,2020-03-04 13:19:35,2020-03-04 13:23:41
414,20,1721,2020-04-29 14:55:59,2020-04-29 14:59:50
414,20,1722,2020-04-29 14:52:42,2020-04-29 14:57:04
409,20,1723,2020-04-15 14:56:14,2020-04-15 14:59:15
409,20,1724,2020-04-15 14:53:54,2020-04-15 14:55:09
409,20,1725,2020-04-15 14:53:49,2020-04-15 14:57:13
374,20,1726,2020-01-08 14:02:30,2020-01-08 14:08:48
374,20,1727,2020-01-08 14:37:13,2020-01-08 14:44:50
399,20,1728,2020-03-18 14:01:27,2020-03-18 14:17:02
399,20,1729,2020-03-18 14:18:14,2020-03-18 14:57:44
399,20,1730,2020-03-18 14:19:44,2020-03-18 14:57:55
375,20,1731,2020-01-15 13:10:03,2020-01-15 13:15:36
375,20,1732,2020-01-15 13:03:38,2020-01-15 13:17:12
391,20,1733,2020-02-19 14:35:53,2020-02-19 14:35:56
391,20,1734,2020-02-19 14:36:01,2020-02-19 14:36:29
410,20,1735,2020-04-22 13:20:50,2020-04-22 13:35:06
410,20,1736,2020-04-22 13:41:38,2020-04-22 13:43:33
402,20,1737,2020-04-01 13:07:31,2020-04-01 13:15:42
417,20,1738,2020-05-13 14:28:03,2020-05-13 14:30:20
424,20,1739,2020-05-27 14:57:55,2020-05-27 14:57:57
424,20,1740,2020-05-27 14:56:31,2020-05-27 14:57:16
424,20,1741,2020-05-27 14:55:09,2020-05-27 14:56:12
388,20,1742,2020-02-12 14:54:29,2020-02-12 14:54:35
381,20,1743,2020-01-22 13:16:21,2020-01-22 13:16:34
381,20,1744,2020-01-22 13:16:17,2020-01-22 13:16:44
380,20,1745,2020-01-22 13:15:36,2020-01-22 13:15:36
419,20,1746,2020-05-13 14:59:53,2020-05-13 14:59:53
419,20,1747,2020-05-13 14:49:30,2020-05-13 14:55:01
419,20,1748,2020-05-13 14:50:41,2020-05-13 14:55:25
398,20,1749,2020-03-18 13:49:41,2020-03-18 13:50:06
416,20,1750,2020-05-13 13:09:55,2020-05-13 13:38:53
431,20,1751,2020-06-17 14:04:55,2020-06-17 14:08:20
431,20,1752,2020-06-17 13:24:21,2020-06-17 13:58:29
436,20,1753,2020-06-24 14:42:17,2020-06-24 14:43:47
436,20,1754,2020-06-24 14:45:06,2020-06-24 14:46:26
436,20,1755,2020-06-24 14:39:55,2020-06-24 14:40:05
435,20,1756,2020-06-24 14:35:21,2020-06-24 14:37:23
435,20,1757,2020-06-24 14:36:21,2020-06-24 14:37:12
403,20,1758,2020-04-01 13:28:44,2020-04-01 13:30:16
403,20,1759,2020-04-01 13:27:16,2020-04-01 13:31:33
403,20,1760,2020-04-01 13:27:54,2020-04-01 13:30:50
385,20,1761,2020-01-29 14:47:49,2020-01-29 14:59:48
385,20,1762,2020-01-29 14:40:04,2020-01-29 14:54:37
390,20,1763,2020-02-19 14:15:05,2020-02-19 14:21:21
392,20,1764,2020-02-19 14:40:43,2020-02-19 14:52:38
392,20,1765,2020-02-19 14:56:10,2020-02-19 14:59:19
392,20,1766,2020-02-19 14:46:48,2020-02-19 14:54:12
386,20,1767,2020-02-05 14:48:11,2020-02-05 14:50:17
386,20,1768,2020-02-05 13:23:06,2020-02-05 14:24:46
437,20,1769,2020-06-24 14:51:33,2020-06-24 14:56:05
415,20,1770,2020-05-06 13:34:04,2020-05-06 13:48:47
415,20,1771,2020-05-06 13:33:13,2020-05-06 14:05:17
415,20,1772,2020-05-06 13:26:45,2020-05-06 13:35:03
2717,20,1773,2020-11-11 08:10:23,2020-11-11 08:14:11
2720,20,1774,2020-11-25 08:06:53,2020-11-25 08:10:02
2720,20,1775,2020-11-25 08:27:27,2020-11-25 08:28:13
2705,20,1776,2020-10-07 08:05:11,2020-10-07 08:06:02
2705,20,1777,2020-10-07 08:00:48,2020-10-07 08:08:23
2713,20,1778,2020-10-28 08:25:51,2020-10-28 08:26:08
2716,20,1779,2020-11-11 08:01:04,2020-11-11 08:05:13
2708,20,1780,2020-10-14 08:29:22,2020-10-14 08:29:26
2708,20,1781,2020-10-14 08:25:36,2020-10-14 08:29:38
2728,20,1782,2020-12-23 08:14:40,2020-12-23 08:17:51
2728,20,1783,2020-12-23 08:15:32,2020-12-23 08:15:49
2715,20,1784,2020-11-04 08:17:08,2020-11-04 08:29:15
2715,20,1785,2020-11-04 08:05:28,2020-11-04 08:06:33
2714,20,1786,2020-10-28 08:29:28,2020-10-28 08:29:38
2714,20,1787,2020-10-28 08:27:02,2020-10-28 08:28:52
2711,20,1788,2020-10-21 08:16:00,2020-10-21 08:19:00
2711,20,1789,2020-10-21 08:24:40,2020-10-21 08:25:16
2711,20,1790,2020-10-21 08:27:59,2020-10-21 08:28:32
2721,20,1791,2020-12-02 08:04:43,2020-12-02 08:06:35
2721,20,1792,2020-12-02 08:04:10,2020-12-02 08:05:35
2721,20,1793,2020-12-02 08:04:36,2020-12-02 08:04:54
2724,20,1794,2020-12-16 08:14:59,2020-12-16 08:24:52
2719,20,1795,2020-11-18 08:15:00,2020-11-18 08:21:05
2719,20,1796,2020-11-18 08:04:15,2020-11-18 08:19:20
2706,20,1797,2020-10-07 08:10:44,2020-10-07 08:11:27
2737,23,1798,2020-10-30 14:43:21,2020-10-30 14:47:24
2737,23,1799,2020-10-30 14:41:01,2020-10-30 14:45:32
2735,23,1800,2020-10-23 13:08:26,2020-10-23 13:21:07
2733,23,1801,2020-10-16 14:40:46,2020-10-16 14:41:10
2733,23,1802,2020-10-16 14:39:13,2020-10-16 14:39:26
2733,23,1803,2020-10-16 14:39:12,2020-10-16 14:39:52
2739,23,1804,2020-11-06 14:41:55,2020-11-06 14:56:58
3640,23,1805,2020-01-14 15:05:54,2020-01-14 15:23:07
3640,23,1806,2020-01-14 15:21:34,2020-01-14 15:24:31
3640,23,1807,2020-01-14 15:13:06,2020-01-14 15:18:06
3638,23,1808,2020-01-14 14:53:44,2020-01-14 14:53:59
3638,23,1809,2020-01-14 14:34:38,2020-01-14 14:49:34
3638,23,1810,2020-01-14 14:38:53,2020-01-14 14:44:13
3646,23,1811,2020-02-04 15:26:48,2020-02-04 15:27:07
3646,23,1812,2020-02-04 15:27:32,2020-02-04 15:29:35
3657,23,1813,2020-03-17 15:21:09,2020-03-17 15:22:16
3657,23,1814,2020-03-17 15:14:39,2020-03-17 15:21:56
3657,23,1815,2020-03-17 15:22:16,2020-03-17 15:23:36
3642,23,1816,2020-01-28 14:03:35,2020-01-28 14:13:31
3652,23,1817,2020-03-03 14:25:14,2020-03-03 14:29:07
3652,23,1818,2020-03-03 14:19:58,2020-03-03 14:41:47
3645,23,1819,2020-02-04 15:20:29,2020-02-04 15:22:58
3656,23,1820,2020-03-17 14:49:33,2020-03-17 15:06:29
3656,23,1821,2020-03-17 14:11:39,2020-03-17 14:39:34
3648,23,1822,2020-02-18 15:23:03,2020-02-18 15:25:47
3635,23,1823,2020-01-07 15:09:21,2020-01-07 15:15:14
3635,23,1824,2020-01-07 15:12:24,2020-01-07 15:15:24
3637,23,1825,2020-01-14 14:04:29,2020-01-14 14:29:37
3655,23,1826,2020-03-10 15:02:25,2020-03-10 15:03:13
3655,23,1827,2020-03-10 14:51:30,2020-03-10 15:18:55
3655,23,1828,2020-03-10 14:27:11,2020-03-10 14:32:02
3634,23,1829,2020-01-07 15:01:16,2020-01-07 15:02:16
3634,23,1830,2020-01-07 15:04:54,2020-01-07 15:04:58
3634,23,1831,2020-01-07 14:56:55,2020-01-07 15:00:09
3654,23,1832,2020-03-03 15:13:04,2020-03-03 15:27:26
3647,23,1833,2020-02-11 15:08:25,2020-02-11 15:12:30
3659,23,1834,2020-03-24 14:16:31,2020-03-24 15:20:00
3659,23,1835,2020-03-24 15:12:44,2020-03-24 15:17:25
3659,23,1836,2020-03-24 15:10:58,2020-03-24 15:28:43
3644,23,1837,2020-02-04 15:11:29,2020-02-04 15:11:54
3649,23,1838,2020-02-25 14:48:45,2020-02-25 15:05:33
3649,23,1839,2020-02-25 14:28:34,2020-02-25 14:29:13
3643,23,1840,2020-02-04 14:24:24,2020-02-04 14:40:39
3643,23,1841,2020-02-04 14:38:01,2020-02-04 14:38:17
3103,23,1842,2020-06-01 11:55:16,2020-06-01 11:58:03
3081,23,1843,2020-04-06 11:16:10,2020-04-06 11:17:35
3081,23,1844,2020-04-06 11:16:29,2020-04-06 11:18:43
3104,23,1845,2020-06-08 11:00:54,2020-06-08 11:11:48
3104,23,1846,2020-06-08 11:06:30,2020-06-08 11:10:55
3097,23,1847,2020-05-18 11:52:34,2020-05-18 11:53:55
3099,23,1848,2020-05-25 11:04:44,2020-05-25 11:06:35
3099,23,1849,2020-05-25 11:06:24,2020-05-25 11:09:12
3099,23,1850,2020-05-25 11:04:27,2020-05-25 11:08:08
3090,23,1851,2020-05-04 11:09:04,2020-05-04 11:17:56
3090,23,1852,2020-05-04 11:11:05,2020-05-04 11:31:23
3090,23,1853,2020-05-04 11:14:17,2020-05-04 11:36:57
3082,23,1854,2020-04-06 11:48:30,2020-04-06 11:54:28
3082,23,1855,2020-04-06 11:56:43,2020-04-06 11:59:12
1454,23,1856,2020-02-12 18:22:27,2020-02-12 18:48:53
1466,23,1857,2020-03-11 18:02:54,2020-03-11 18:07:37
1466,23,1858,2020-03-11 18:06:08,2020-03-11 18:07:20
1440,23,1859,2020-01-15 18:20:27,2020-01-15 18:34:10
1458,23,1860,2020-02-19 18:08:47,2020-02-19 18:23:23
1453,23,1861,2020-02-05 18:48:55,2020-02-05 18:59:04
1450,23,1862,2020-01-29 18:46:43,2020-01-29 18:50:22
1438,23,1863,2020-01-08 18:52:28,2020-01-08 18:56:17
1467,23,1864,2020-03-11 18:09:04,2020-03-11 18:18:03
1446,23,1865,2020-01-22 18:46:48,2020-01-22 18:47:58
1446,23,1866,2020-01-22 18:47:03,2020-01-22 18:47:54
1461,23,1867,2020-02-26 18:19:06,2020-02-26 18:26:21
1459,23,1868,2020-02-19 18:58:11,2020-02-19 18:59:21
1455,23,1869,2020-02-12 18:53:54,2020-02-12 18:55:32
1455,23,1870,2020-02-12 18:53:08,2020-02-12 18:55:33
1468,23,1871,2020-03-11 18:52:21,2020-03-11 18:55:43
1468,23,1872,2020-03-11 18:56:47,2020-03-11 18:56:53
1468,23,1873,2020-03-11 18:58:45,2020-03-11 18:58:47
1445,23,1874,2020-01-22 18:23:26,2020-01-22 18:29:09
1460,23,1875,2020-02-26 18:00:42,2020-02-26 18:05:15
1437,23,1876,2020-01-08 18:15:08,2020-01-08 18:27:08
1437,23,1877,2020-01-08 18:10:50,2020-01-08 18:35:46
1437,23,1878,2020-01-08 18:21:39,2020-01-08 18:26:32
1457,23,1879,2020-02-12 18:58:34,2020-02-12 18:58:46
1441,23,1880,2020-01-15 18:40:37,2020-01-15 18:41:57
1441,23,1881,2020-01-15 18:42:07,2020-01-15 18:42:28
1462,23,1882,2020-02-26 18:36:53,2020-02-26 18:41:15
1462,23,1883,2020-02-26 18:38:16,2020-02-26 18:44:06
1462,23,1884,2020-02-26 18:27:25,2020-02-26 18:39:48
1471,23,1885,2020-03-25 18:54:32,2020-03-25 18:55:17
1471,23,1886,2020-03-25 18:18:46,2020-03-25 18:40:18
1471,23,1887,2020-03-25 18:38:33,2020-03-25 18:45:37
1448,23,1888,2020-01-29 18:04:47,2020-01-29 18:07:31
1448,23,1889,2020-01-29 18:08:18,2020-01-29 18:15:39
1448,23,1890,2020-01-29 18:14:31,2020-01-29 18:16:36
